"ITTER107","Territorio","TIPO_DATO_VIAGGI","Tipo Dato","ISO","Destinazione","TIPO_VIAGGIO2","Tipo di viaggio","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_DICH","Condizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2002-Q3","T3-2002",3.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2003-Q1","T1-2003",3.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2003-Q2","T2-2003",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2003-Q4","T4-2003",2.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2003-Q3","T3-2003",2.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2004-Q2","T2-2004",4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2004-Q1","T1-2004",2.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2004-Q4","T4-2004",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2004-Q3","T3-2004",2.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2005-Q1","T1-2005",2.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2005-Q2","T2-2005",3.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2005-Q4","T4-2005",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2005-Q3","T3-2005",3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2006-Q2","T2-2006",2.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2006-Q1","T1-2006",3.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2006-Q4","T4-2006",3.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2006-Q3","T3-2006",2.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2007-Q1","T1-2007",3.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2007-Q2","T2-2007",3.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2007-Q4","T4-2007",3.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2007-Q3","T3-2007",3.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2008-Q2","T2-2008",3.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2008-Q1","T1-2008",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2008-Q4","T4-2008",4.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2008-Q3","T3-2008",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2009-Q1","T1-2009",2.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2009-Q2","T2-2009",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2009-Q4","T4-2009",3.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2009-Q3","T3-2009",3.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2010-Q2","T2-2010",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2010-Q1","T1-2010",3.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2010-Q4","T4-2010",2.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2010-Q3","T3-2010",2.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2011-Q1","T1-2011",2.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2011-Q2","T2-2011",2.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2011-Q4","T4-2011",2.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2011-Q3","T3-2011",1.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2012-Q2","T2-2012",3.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2012-Q1","T1-2012",1.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2012-Q4","T4-2012",2.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2012-Q3","T3-2012",2.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2013-Q1","T1-2013",1.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2013-Q2","T2-2013",1.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2013-Q4","T4-2013",1.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","BUS","viaggio di lavoro","9","totale","TOTAL","totale","99","totale","2013-Q3","T3-2013",1.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1998-Q2","T2-1998",20.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1998-Q1","T1-1998",17.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1998-Q4","T4-1998",14.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1998-Q3","T3-1998",45.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1999-Q1","T1-1999",16.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1999-Q2","T2-1999",22.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1999-Q4","T4-1999",16.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","1999-Q3","T3-1999",43.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2000-Q2","T2-2000",23.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2000-Q1","T1-2000",17.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2000-Q4","T4-2000",15.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2000-Q3","T3-2000",45.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2001-Q1","T1-2001",19.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2001-Q2","T2-2001",23.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2001-Q4","T4-2001",17.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2001-Q3","T3-2001",44.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2002-Q2","T2-2002",24.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2002-Q1","T1-2002",18.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2002-Q4","T4-2002",16.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2002-Q3","T3-2002",47.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2003-Q1","T1-2003",19.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2003-Q2","T2-2003",25.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2003-Q4","T4-2003",13.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2003-Q3","T3-2003",44.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2004-Q2","T2-2004",24.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2004-Q1","T1-2004",18.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2004-Q4","T4-2004",16.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2004-Q3","T3-2004",45.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2005-Q1","T1-2005",21.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2005-Q2","T2-2005",27.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2005-Q4","T4-2005",17.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2005-Q3","T3-2005",48.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2006-Q2","T2-2006",24.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2006-Q1","T1-2006",21.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2006-Q4","T4-2006",19,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2006-Q3","T3-2006",50.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2007-Q1","T1-2007",20.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2007-Q2","T2-2007",28.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2007-Q4","T4-2007",18.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2007-Q3","T3-2007",48.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2008-Q2","T2-2008",26.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2008-Q1","T1-2008",24.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2008-Q4","T4-2008",22.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2008-Q3","T3-2008",49.2,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2009-Q1","T1-2009",18.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2009-Q2","T2-2009",27.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2009-Q4","T4-2009",18.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2009-Q3","T3-2009",47.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2010-Q2","T2-2010",24.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2010-Q1","T1-2010",21.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2010-Q4","T4-2010",15.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2010-Q3","T3-2010",46.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2011-Q1","T1-2011",17.4,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2011-Q2","T2-2011",19.8,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2011-Q4","T4-2011",14.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2011-Q3","T3-2011",42.7,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2012-Q2","T2-2012",22.1,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2012-Q1","T1-2012",14.3,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2012-Q4","T4-2012",14.9,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2012-Q3","T3-2012",41.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2013-Q1","T1-2013",12.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2013-Q2","T2-2013",16.6,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2013-Q4","T4-2013",12.5,,
"IT","Italia","DEM_PTOUR_PERC1","persone che hanno effettuato viaggi - valori per 100 abitanti","TOTAL","Totale","TRIP","tutti i tipi di viaggio","9","totale","TOTAL","totale","99","totale","2013-Q3","T3-2013",38.7,,
